Wall time,Step,Value
1581087313.720556,141,0.39547884464263916
1581087534.1807868,142,0.387694776058197
1581087754.9396567,143,0.3896576464176178
1581087975.8090622,144,0.38802289962768555
1581088195.9940755,145,0.3805277645587921
1581088416.0156093,146,0.383622944355011
1581088636.053922,147,0.3822367191314697
1581088857.7318208,148,0.37754276394844055
1581089080.2443736,149,0.37585777044296265
1581089301.6289592,150,0.3762429654598236
1581089523.2222712,151,0.3713096082210541
1581089743.1674755,152,0.3750481605529785
1581089963.9314609,153,0.3664029836654663
1581090185.507993,154,0.376613050699234
1581090406.3483136,155,0.36450639367103577
1581090627.1932771,156,0.364819198846817
1581090847.5292153,157,0.3678516745567322
1581091068.3340847,158,0.3672061860561371
1581091289.5608113,159,0.3623191714286804
1581091510.9558837,160,0.36245599389076233
1581091731.339602,161,0.3645877540111542
1581091951.768659,162,0.3617808520793915
1581092171.396364,163,0.35995495319366455
1581092391.580585,164,0.3550836443901062
1581092612.6580706,165,0.3502427637577057
1581092831.993258,166,0.3553001880645752
1581093053.6144168,167,0.3535243272781372
1581093273.186857,168,0.34650999307632446
1581093493.4098163,169,0.3546879291534424
1581093713.6604433,170,0.3528868854045868
1581093932.934213,171,0.3476133644580841
1581094154.3728445,172,0.3376561403274536
1581094373.8566673,173,0.3404254913330078
1581094593.400113,174,0.3473091423511505
1581094813.728285,175,0.3320856988430023
1581095033.2201462,176,0.3307289183139801
1581095251.324889,177,0.33838677406311035
1581095471.8753119,178,0.33070746064186096
1581095689.2587001,179,0.3377230763435364
1581095907.5749235,180,0.33699944615364075
1581096126.4951582,181,0.32723578810691833
1581096340.6159873,182,0.3198610842227936
1581096561.3766346,183,0.3290746510028839
1581096781.4511056,184,0.31802183389663696
1581096997.5920136,185,0.3177175223827362
1581097215.8432314,186,0.3167540431022644
1581097434.5413213,187,0.3185977041721344
1581097651.2040517,188,0.309711754322052
1581097868.8654418,189,0.3051314651966095
1581098086.2186563,190,0.30255454778671265
1581098305.9019005,191,0.3017251491546631
1581098526.5497813,192,0.2995598316192627
1581098744.9590046,193,0.3024538457393646
1581098960.1988866,194,0.29915422201156616
1581099177.9498174,195,0.2852170169353485
1581099398.223997,196,0.2960481345653534
1581099614.811535,197,0.286955863237381
1581099831.1323748,198,0.29008936882019043
1581100045.3164449,199,0.2922225594520569
1581100260.2527354,200,0.2902872860431671
1581100472.139052,201,0.2773302495479584
1581100689.6204534,202,0.27590104937553406
1581100907.465521,203,0.2783080041408539
1581101120.7130935,204,0.2781435251235962
1581101341.0320802,205,0.268133282661438
1581101556.38664,206,0.2705526351928711
1581101768.4953887,207,0.2661101222038269
1581101986.0193024,208,0.2635374665260315
1581102206.213365,209,0.2659236490726471
1581102423.0968442,210,0.2670375108718872
1581102640.2195249,211,0.2462490350008011
1581102858.522073,212,0.2607622444629669
1581103076.334969,213,0.25528499484062195
1581103297.3855069,214,0.25833070278167725
1581103519.5317078,215,0.2520088851451874
1581103739.9772148,216,0.25552797317504883
1581103961.2645345,217,0.2457953691482544
1581104181.5814748,218,0.2391045093536377
1581104402.4140878,219,0.24153469502925873
1581104623.7199717,220,0.24465836584568024
1581104845.82393,221,0.24604915082454681
1581105067.8219118,222,0.24429559707641602
1581105281.5002866,223,0.23586054146289825
1581105500.9354186,224,0.23676571249961853
1581105720.78312,225,0.23406575620174408
1581105942.4430666,226,0.23552928864955902
1581106163.3603237,227,0.23601384460926056
1581106384.3391016,228,0.2371411919593811
1581106606.722869,229,0.22890636324882507
1581106828.4460423,230,0.2194400280714035
1581107048.92893,231,0.23388418555259705
1581107269.9253561,232,0.22113043069839478
1581107490.589409,233,0.22638653218746185
1581107710.7640655,234,0.22237840294837952
1581107932.040441,235,0.22694261372089386
1581108152.2114272,236,0.21719197928905487
1581108373.486506,237,0.21764613687992096
1581108595.8849564,238,0.22096826136112213
1581108817.2932444,239,0.22004219889640808
1581109037.6443899,240,0.21977496147155762
