Wall time,Step,Value
1576162887.4292867,1251,0.4154796004295349
1576163819.6118703,1253,0.4602336287498474
1576164759.5831969,1254,0.45426687598228455
1576165689.9976332,1255,0.4377885162830353
1576166623.66032,1256,0.4677862823009491
1576167554.9979935,1257,0.45780619978904724
1576168495.0522363,1258,0.4525188207626343
1576169425.3042824,1259,0.44325101375579834
1576170358.251815,1260,0.4729456305503845
1576171288.340852,1262,0.4603019654750824
1576172220.4366243,1263,0.4662817120552063
1576173152.7129889,1264,0.4652126431465149
1576174085.1092339,1265,0.4720620810985565
1576175021.556661,1266,0.4798521399497986
1576175955.1949253,1267,0.5001496076583862
1576176886.652437,1268,0.47728025913238525
1576177825.6852758,1269,0.4611413776874542
1576178760.8921952,1270,0.47900882363319397
1576179693.285951,1272,0.46518540382385254
1576180626.3803203,1273,0.46170923113822937
1576181560.0111344,1274,0.4770475924015045
1576182491.9655898,1275,0.4629780948162079
1576183424.6541686,1276,0.4918133616447449
1576184355.6465538,1277,0.4884193539619446
1576185284.8874872,1278,0.47718381881713867
1576186217.0925307,1279,0.46300747990608215
1576187146.2835732,1281,0.48508328199386597
1576188075.523283,1282,0.49118974804878235
1576189007.7217052,1283,0.4633149802684784
1576189937.2013867,1284,0.47418075799942017
1576190869.0146222,1285,0.470031201839447
1576191802.6712015,1286,0.4758972227573395
1576192742.2695777,1287,0.4720612168312073
1576193692.425923,1288,0.4814998507499695
1576194622.7359884,1290,0.4783238172531128
1576195554.883834,1291,0.4753008484840393
1576196486.0454848,1292,0.46420803666114807
1576197416.766833,1293,0.4654794931411743
1576198347.2715101,1294,0.4948973059654236
1576199280.444593,1295,0.4891696870326996
1576200213.021321,1296,0.47044292092323303
1576201142.608115,1297,0.46950575709342957
1576202073.0047278,1298,0.47924843430519104
1576203003.645124,1300,0.47686508297920227
1576203935.7483943,1301,0.4763314127922058
1576204865.8102574,1302,0.47889119386672974
1576205798.080052,1303,0.4800446033477783
1576206728.270598,1304,0.4620945453643799
1576207658.7475104,1305,0.47595128417015076
1576208589.2614703,1306,0.48733168840408325
1576209520.6088643,1307,0.4556295871734619
1576210449.8926325,1309,0.4784444570541382
1576211382.6723735,1310,0.4708442687988281
1576212314.7801216,1311,0.47823429107666016
1576213245.3129172,1312,0.46579647064208984
1576214176.9375367,1313,0.46614590287208557
1576215108.6333706,1314,0.4643079340457916
1576216038.7659028,1315,0.4852065443992615
1576216971.567318,1316,0.45269396901130676
1576217901.8134875,1317,0.4728586971759796
1576218833.0882797,1319,0.4664957821369171
1576219765.6480951,1320,0.4734801650047302
1576220695.0109577,1321,0.4733521342277527
1576221635.0533185,1322,0.4657493531703949
1576222567.718418,1323,0.45352691411972046
1576223498.7887442,1324,0.4673749804496765
1576224430.1971397,1325,0.45965802669525146
