Wall time,Step,Value
1578997741.2860184,1250,0.6142883896827698
1578998452.1575925,1252,0.5919066071510315
1578999167.7307725,1254,0.5690552592277527
1578999881.1192489,1256,0.561496376991272
1579000600.8639247,1258,0.5592637658119202
1579001315.8219972,1260,0.5293423533439636
1579002031.5954235,1262,0.5212377905845642
1579002743.6941104,1264,0.5076763033866882
1579003456.5629747,1266,0.4636313021183014
1579004172.2340162,1268,0.4773294925689697
1579004884.8725078,1270,0.4773279130458832
1579005595.5244806,1272,0.481558620929718
1579006311.2864954,1274,0.48472675681114197
1579007023.8539138,1276,0.47032761573791504
1579007741.8215716,1278,0.4459802210330963
1579008456.4173288,1280,0.4610714316368103
1579009183.6482391,1282,0.4478568136692047
1579009901.120281,1284,0.4454818069934845
1579010623.2263496,1286,0.43415698409080505
1579011341.6350002,1288,0.4258479177951813
1579012060.9492686,1290,0.4312486946582794
1579013316.740121,1292,0.4350599944591522
1579014087.9174082,1294,0.409784734249115
1579014799.5711074,1296,0.4228682518005371
1579015511.2029321,1298,0.39690855145454407
1579016222.0284135,1300,0.3972846567630768
