Wall time,Step,Value
1576161207.8899918,1251,0.11647862195968628
1576162047.1043081,1252,0.09571678936481476
1576162883.0021112,1253,0.0797715112566948
1576163696.994656,1254,0.06645773351192474
1576164519.5956404,1255,0.05757720023393631
1576165340.6408777,1256,0.05150308459997177
1576166174.0375347,1257,0.04539724811911583
1576167008.1503224,1258,0.04173532500863075
1576167843.6037762,1259,0.03807364031672478
1576168679.3322663,1260,0.0344759002327919
1576169516.697765,1261,0.032615263015031815
1576170354.3009024,1262,0.029743369668722153
1576171188.2782958,1263,0.027521714568138123
1576172021.981682,1264,0.025835011154413223
1576172855.0478354,1265,0.02357744798064232
1576173688.40279,1266,0.023028772324323654
1576174522.643301,1267,0.021519582718610764
1576175358.2017663,1268,0.01996842958033085
1576176194.350145,1269,0.01785898208618164
1576177029.335046,1270,0.018244093284010887
1576177862.0626435,1271,0.018073316663503647
1576178695.663277,1272,0.016428876668214798
1576179531.308712,1273,0.015526872128248215
1576180368.0424433,1274,0.01499664131551981
1576181202.8750527,1275,0.014835004694759846
1576182037.1431644,1276,0.014469203539192677
1576182871.5165946,1277,0.013157900422811508
1576183706.0558548,1278,0.012861127965152264
1576184539.4204588,1279,0.01173151470720768
1576185371.56904,1280,0.011577831581234932
1576186203.0626593,1281,0.012208576314151287
1576187036.1387475,1282,0.010914077050983906
1576187870.0935318,1283,0.010823359712958336
1576188703.5212188,1284,0.010262235067784786
1576189534.5866814,1285,0.009896322153508663
1576190365.9433486,1286,0.01042750384658575
1576191196.1499774,1287,0.009356405586004257
1576192027.9252913,1288,0.009723102673888206
1576192859.230214,1289,0.009152552112936974
1576193691.3122547,1290,0.008616480976343155
1576194522.8672297,1291,0.008198458701372147
1576195353.7916405,1292,0.007548024412244558
1576196185.6186373,1293,0.008272916078567505
1576197017.7627842,1294,0.008033658377826214
1576197849.121439,1295,0.008004813455045223
1576198680.1551092,1296,0.007477845996618271
1576199510.445343,1297,0.0072617605328559875
1576200340.4210827,1298,0.0069375960156321526
1576201170.1116595,1299,0.006299355532974005
1576201999.7039993,1300,0.007240582257509232
1576202829.4048004,1301,0.00670520169660449
1576203667.170309,1302,0.006459192372858524
1576204534.2627742,1303,0.006497848778963089
1576205365.3491561,1304,0.006867660209536552
1576206197.1930335,1305,0.005824747495353222
1576207026.7016227,1306,0.0066262055188417435
1576207856.071805,1307,0.0059616160579025745
1576208685.8026505,1308,0.005293969064950943
1576209515.3540747,1309,0.005865744315087795
1576210345.3870518,1310,0.0059341019950807095
1576211175.489246,1311,0.004970185924321413
1576212005.6437,1312,0.005543931387364864
1576212835.442194,1313,0.005365429911762476
1576213665.0239983,1314,0.0054499260149896145
1576214501.759577,1315,0.0047744265757501125
1576215364.405335,1316,0.0056640226393938065
1576216195.5241003,1317,0.0048467242158949375
1576217026.6300428,1318,0.004969055764377117
1576217858.6325035,1319,0.005121933296322823
1576218690.6890695,1320,0.004811209160834551
1576219522.2408926,1321,0.004650674294680357
1576220355.106092,1322,0.0044117700308561325
1576221185.7919714,1323,0.0046213059686124325
1576222017.0598512,1324,0.0050713075324893
1576222848.7134438,1325,0.004382716026157141
1576223680.4703581,1326,0.004544072784483433
1576224513.0828176,1327,0.004614670295268297
