Wall time,Step,Value
1576230755.8848126,1250,0.39949771761894226
1576232438.3649783,1251,0.616108775138855
1576233360.6974165,1252,0.68895423412323
1576234291.5896432,1253,0.7215031385421753
1576235223.8115487,1254,0.6423496603965759
1576236134.902009,1255,0.6621692776679993
1576237057.247797,1256,0.688612163066864
1576237978.5574863,1257,0.6824421286582947
1576238900.3462722,1258,0.6728166341781616
1576239811.1404757,1259,0.6788824796676636
1576240732.5592322,1260,0.688450813293457
1576241653.4690654,1261,0.6664740443229675
1576242566.578184,1262,0.6845811009407043
1576243490.8892074,1263,0.7066253423690796
1576244402.8741117,1264,0.7017163634300232
1576245323.6412463,1265,0.7052807807922363
1576246234.8194265,1266,0.6904103755950928
1576247156.6918645,1267,0.7071602940559387
1576248068.6252012,1268,0.7042298913002014
1576248989.5674381,1269,0.7121319770812988
1576249901.39712,1270,0.7414326071739197
1576250823.2219331,1271,0.7163887619972229
1576251738.950959,1272,0.7493999600410461
1576252653.0077345,1273,0.7200318574905396
1576253574.827418,1274,0.7236191630363464
1576254526.4880786,1275,0.7282171845436096
1576255498.130779,1276,0.7276575565338135
1576256469.2625935,1277,0.7281527519226074
1576257440.7064683,1278,0.743549108505249
1576258411.2162178,1279,0.7517037391662598
1576259373.0644507,1280,0.7082259058952332
1576260293.944278,1281,0.7105651497840881
1576261211.0936575,1282,0.723045289516449
1576262122.244472,1283,0.7276679873466492
1576263042.9365203,1284,0.7374171018600464
1576263953.7694032,1285,0.7497381567955017
1576264880.160754,1286,0.7405269742012024
1576265790.8784733,1287,0.7157503962516785
1576266705.8871608,1288,0.7100669145584106
1576267616.8570416,1289,0.7330188751220703
1576268537.7577984,1290,0.7357028126716614
1576269448.9083827,1291,0.7309114933013916
1576270371.3367357,1292,0.7470719814300537
1576271289.2345338,1293,0.7426335215568542
1576272200.4085066,1294,0.7420341372489929
1576273117.927629,1295,0.7498168349266052
1576274035.9900022,1296,0.7469599843025208
1576274953.2588408,1297,0.7508214712142944
1576275865.923411,1298,0.7431308627128601
1576276776.377049,1299,0.7231521010398865
1576277738.6724932,1300,0.7338129281997681
1576278716.043972,1301,0.7400236129760742
1576279696.524281,1302,0.7406420111656189
1576280668.2279718,1303,0.7402212619781494
1576281595.044952,1304,0.7148301601409912
1576282506.0032601,1305,0.7289493680000305
1576283418.1096437,1306,0.7361750602722168
1576284339.5055542,1307,0.7214979529380798
1576285251.5984578,1308,0.694399893283844
1576286164.030313,1309,0.712317943572998
1576287085.3163161,1310,0.7310563325881958
1576287996.1003797,1311,0.6997002363204956
1576288907.705672,1312,0.7262417078018188
1576289828.712172,1313,0.7221963405609131
1576290740.3050358,1314,0.7242008447647095
1576291662.3553138,1315,0.7190726399421692
1576292616.258496,1316,0.7231261730194092
1576293578.126193,1317,0.7403604984283447
1576294551.4971879,1318,0.7363899946212769
1576295504.1672108,1319,0.7230907082557678
1576296418.44536,1320,0.7246523499488831
1576297337.4627526,1321,0.7256876826286316
1576298241.5692592,1322,0.7362109422683716
1576299174.3191955,1323,0.7312531471252441
1576300148.8676507,1324,0.7381942272186279
1576301123.161228,1325,0.7359259724617004
1576302097.2185495,1326,0.7297230362892151
1576303020.497354,1327,0.7469746470451355
1576303943.8128774,1328,0.7426984310150146
1576304868.0598419,1329,0.7445549964904785
1576305771.154131,1330,0.7522624731063843
1576306694.8586187,1331,0.7506428360939026
1576307616.3876367,1332,0.7353797554969788
1576308519.0156345,1333,0.74098801612854
1576309461.9814003,1334,0.7448538541793823
1576310434.8984551,1335,0.7517949342727661
1576311414.07127,1336,0.7515437006950378
1576312378.2422752,1337,0.7362256646156311
1576313331.55458,1338,0.7420899271965027
1576314244.405114,1339,0.7475286722183228
1576315157.6020582,1340,0.7477877140045166
1576316079.9485989,1341,0.751595139503479
1576317004.0422359,1342,0.7515558004379272
1576317977.072542,1343,0.7432818412780762
1576318950.5541594,1344,0.7405317425727844
1576319873.6740706,1345,0.7589436769485474
1576320791.5767226,1346,0.7468484044075012
1576321704.7648835,1347,0.7483525276184082
1576322619.311234,1348,0.7553641200065613
1576323532.4721286,1349,0.7414330244064331
